date,county,state,cases,deaths,FIPStxt,State2,Region,population,current_crate,current_drate,drate,crate,state_death,state_case,case_day,death_day
10/19/20,San Joaquin,California,21196,484.00,6077,CA,County,762148,2781.09,63.50,114.15,8154.06,9,18,9.00,0.00
10/20/20,San Joaquin,California,21436,484.00,6077,CA,County,762148,2812.58,63.50,114.15,8154.06,9,18,240.00,0.00
10/21/20,San Joaquin,California,21473,488.00,6077,CA,County,762148,2817.43,64.03,114.15,8154.06,9,18,37.00,4.00
10/22/20,San Joaquin,California,21528,488.00,6077,CA,County,762148,2824.65,64.03,114.15,8154.06,9,18,55.00,0.00
10/23/20,San Joaquin,California,21630,489.00,6077,CA,County,762148,2838.03,64.16,114.15,8154.06,9,18,102.00,1.00
10/24/20,San Joaquin,California,21630,489.00,6077,CA,County,762148,2838.03,64.16,114.15,8154.06,9,18,0.00,0.00
10/25/20,San Joaquin,California,21630,489.00,6077,CA,County,762148,2838.03,64.16,114.15,8154.06,9,18,0.00,0.00
10/26/20,San Joaquin,California,21729,489.00,6077,CA,County,762148,2851.02,64.16,114.15,8154.06,9,18,99.00,0.00
10/27/20,San Joaquin,California,21906,490.00,6077,CA,County,762148,2874.24,64.29,114.15,8154.06,9,18,177.00,1.00
10/28/20,San Joaquin,California,21988,492.00,6077,CA,County,762148,2885.00,64.55,114.15,8154.06,9,18,82.00,2.00
10/29/20,San Joaquin,California,21994,492.00,6077,CA,County,762148,2885.79,64.55,114.15,8154.06,9,18,6.00,0.00
10/30/20,San Joaquin,California,22106,494.00,6077,CA,County,762148,2900.49,64.82,114.15,8154.06,9,18,112.00,2.00
10/31/20,San Joaquin,California,22106,494.00,6077,CA,County,762148,2900.49,64.82,114.15,8154.06,9,18,0.00,0.00
11/01/20,San Joaquin,California,22106,494.00,6077,CA,County,762148,2900.49,64.82,114.15,8154.06,9,18,0.00,0.00
11/02/20,San Joaquin,California,22167,494.00,6077,CA,County,762148,2908.49,64.82,114.15,8154.06,9,18,61.00,0.00
11/03/20,San Joaquin,California,22365,494.00,6077,CA,County,762148,2934.47,64.82,114.15,8154.06,9,18,198.00,0.00
11/04/20,San Joaquin,California,22450,494.00,6077,CA,County,762148,2945.62,64.82,114.15,8154.06,9,18,85.00,0.00
11/05/20,San Joaquin,California,22556,494.00,6077,CA,County,762148,2959.53,64.82,114.15,8154.06,9,18,106.00,0.00
11/06/20,San Joaquin,California,22635,494.00,6077,CA,County,762148,2969.90,64.82,114.15,8154.06,9,18,79.00,0.00
11/07/20,San Joaquin,California,22635,494.00,6077,CA,County,762148,2969.90,64.82,114.15,8154.06,9,18,0.00,0.00
11/08/20,San Joaquin,California,22635,494.00,6077,CA,County,762148,2969.90,64.82,114.15,8154.06,9,18,0.00,0.00
11/09/20,San Joaquin,California,22740,497.00,6077,CA,County,762148,2983.67,65.21,114.15,8154.06,9,18,105.00,3.00
11/10/20,San Joaquin,California,22993,500.00,6077,CA,County,762148,3016.87,65.60,114.15,8154.06,9,18,253.00,3.00
11/11/20,San Joaquin,California,22993,500.00,6077,CA,County,762148,3016.87,65.60,114.15,8154.06,9,18,0.00,0.00
11/12/20,San Joaquin,California,23224,500.00,6077,CA,County,762148,3047.18,65.60,114.15,8154.06,9,18,231.00,0.00
11/13/20,San Joaquin,California,23517,501.00,6077,CA,County,762148,3085.62,65.74,114.15,8154.06,9,18,293.00,1.00
11/14/20,San Joaquin,California,23517,501.00,6077,CA,County,762148,3085.62,65.74,114.15,8154.06,9,18,0.00,0.00
11/15/20,San Joaquin,California,23517,501.00,6077,CA,County,762148,3085.62,65.74,114.15,8154.06,9,18,0.00,0.00
11/16/20,San Joaquin,California,23734,501.00,6077,CA,County,762148,3114.09,65.74,114.15,8154.06,9,18,217.00,0.00
11/17/20,San Joaquin,California,24171,504.00,6077,CA,County,762148,3171.43,66.13,114.15,8154.06,9,18,437.00,3.00
11/18/20,San Joaquin,California,24335,505.00,6077,CA,County,762148,3192.95,66.26,114.15,8154.06,9,18,164.00,1.00
11/19/20,San Joaquin,California,24450,505.00,6077,CA,County,762148,3208.04,66.26,114.15,8154.06,9,18,115.00,0.00
11/20/20,San Joaquin,California,24649,504.00,6077,CA,County,762148,3234.15,66.13,114.15,8154.06,9,18,199.00,-1.00
11/21/20,San Joaquin,California,24649,503.00,6077,CA,County,762148,3234.15,66.00,114.15,8154.06,9,18,0.00,-1.00
11/22/20,San Joaquin,California,24649,503.00,6077,CA,County,762148,3234.15,66.00,114.15,8154.06,9,18,0.00,0.00
11/23/20,San Joaquin,California,24804,504.00,6077,CA,County,762148,3254.49,66.13,114.15,8154.06,9,18,155.00,1.00
11/24/20,San Joaquin,California,25237,504.00,6077,CA,County,762148,3311.30,66.13,114.15,8154.06,9,18,433.00,0.00
11/25/20,San Joaquin,California,25675,504.00,6077,CA,County,762148,3368.77,66.13,114.15,8154.06,9,18,438.00,0.00
11/26/20,San Joaquin,California,25675,502.00,6077,CA,County,762148,3368.77,65.87,114.15,8154.06,9,18,0.00,-2.00
11/27/20,San Joaquin,California,25738,502.00,6077,CA,County,762148,3377.03,65.87,114.15,8154.06,9,18,63.00,0.00
11/28/20,San Joaquin,California,25741,502.00,6077,CA,County,762148,3377.43,65.87,114.15,8154.06,9,18,3.00,0.00
11/29/20,San Joaquin,California,25742,502.00,6077,CA,County,762148,3377.56,65.87,114.15,8154.06,9,18,1.00,0.00
11/30/20,San Joaquin,California,25920,509.00,6077,CA,County,762148,3400.91,66.78,114.15,8154.06,9,18,178.00,7.00
12/01/20,San Joaquin,California,26064,510.00,6077,CA,County,762148,3419.81,66.92,114.15,8154.06,9,18,144.00,1.00
12/02/20,San Joaquin,California,26784,519.00,6077,CA,County,762148,3514.28,68.10,114.15,8154.06,9,18,720.00,9.00
12/03/20,San Joaquin,California,27083,522.00,6077,CA,County,762148,3553.51,68.49,114.15,8154.06,9,18,299.00,3.00
12/04/20,San Joaquin,California,27469,522.00,6077,CA,County,762148,3604.16,68.49,114.15,8154.06,9,18,386.00,0.00
12/05/20,San Joaquin,California,27806,522.00,6077,CA,County,762148,3648.37,68.49,114.15,8154.06,9,18,337.00,0.00
12/06/20,San Joaquin,California,28105,522.00,6077,CA,County,762148,3687.60,68.49,114.15,8154.06,9,18,299.00,0.00
12/07/20,San Joaquin,California,28188,530.00,6077,CA,County,762148,3698.49,69.54,114.15,8154.06,9,18,83.00,8.00
12/08/20,San Joaquin,California,28532,530.00,6077,CA,County,762148,3743.63,69.54,114.15,8154.06,9,18,344.00,0.00
12/09/20,San Joaquin,California,30579,532.00,6077,CA,County,762148,4012.21,69.80,114.15,8154.06,9,18,2047.00,2.00
12/10/20,San Joaquin,California,30816,535.00,6077,CA,County,762148,4043.31,70.20,114.15,8154.06,9,18,237.00,3.00
12/11/20,San Joaquin,California,31720,535.00,6077,CA,County,762148,4161.92,70.20,114.15,8154.06,9,18,904.00,0.00
12/12/20,San Joaquin,California,32044,534.00,6077,CA,County,762148,4204.43,70.07,114.15,8154.06,9,18,324.00,-1.00
12/13/20,San Joaquin,California,32200,534.00,6077,CA,County,762148,4224.90,70.07,114.15,8154.06,9,18,156.00,0.00
12/14/20,San Joaquin,California,32170,535.00,6077,CA,County,762148,4220.96,70.20,114.15,8154.06,9,18,-30.00,1.00
12/15/20,San Joaquin,California,32641,537.00,6077,CA,County,762148,4282.76,70.46,114.15,8154.06,9,18,471.00,2.00
12/16/20,San Joaquin,California,33849,549.00,6077,CA,County,762148,4441.26,72.03,114.15,8154.06,9,18,1208.00,12.00
12/17/20,San Joaquin,California,35010,556.00,6077,CA,County,762148,4593.60,72.95,114.15,8154.06,9,18,1161.00,7.00
12/18/20,San Joaquin,California,36428,561.00,6077,CA,County,762148,4779.65,73.61,114.15,8154.06,9,18,1418.00,5.00
12/19/20,San Joaquin,California,36484,561.00,6077,CA,County,762148,4787.00,73.61,114.15,8154.06,9,18,56.00,0.00
12/20/20,San Joaquin,California,37340,561.00,6077,CA,County,762148,4899.31,73.61,114.15,8154.06,9,18,856.00,0.00
12/21/20,San Joaquin,California,38564,588.00,6077,CA,County,762148,5059.91,77.15,114.15,8154.06,9,18,1224.00,27.00
12/22/20,San Joaquin,California,39304,592.00,6077,CA,County,762148,5157.00,77.68,114.15,8154.06,9,18,740.00,4.00
12/23/20,San Joaquin,California,40328,603.00,6077,CA,County,762148,5291.36,79.12,114.15,8154.06,9,18,1024.00,11.00
12/24/20,San Joaquin,California,41104,618.00,6077,CA,County,762148,5393.18,81.09,114.15,8154.06,9,18,776.00,15.00
12/25/20,San Joaquin,California,41324,618.00,6077,CA,County,762148,5422.04,81.09,114.15,8154.06,9,18,220.00,0.00
12/26/20,San Joaquin,California,42089,618.00,6077,CA,County,762148,5522.42,81.09,114.15,8154.06,9,18,765.00,0.00
12/27/20,San Joaquin,California,42887,618.00,6077,CA,County,762148,5627.12,81.09,114.15,8154.06,9,18,798.00,0.00
12/28/20,San Joaquin,California,43930,625.00,6077,CA,County,762148,5763.97,82.01,114.15,8154.06,9,18,1043.00,7.00
12/29/20,San Joaquin,California,44660,628.00,6077,CA,County,762148,5859.75,82.40,114.15,8154.06,9,18,730.00,3.00
12/30/20,San Joaquin,California,44699,628.00,6077,CA,County,762148,5864.87,82.40,114.15,8154.06,9,18,39.00,0.00
12/31/20,San Joaquin,California,45583,651.00,6077,CA,County,762148,5980.86,85.42,114.15,8154.06,9,18,884.00,23.00
01/01/21,San Joaquin,California,45764,651.00,6077,CA,County,762148,6004.61,85.42,114.15,8154.06,9,18,181.00,0.00
01/02/21,San Joaquin,California,46640,651.00,6077,CA,County,762148,6119.55,85.42,114.15,8154.06,9,18,876.00,0.00
01/03/21,San Joaquin,California,47310,651.00,6077,CA,County,762148,6207.46,85.42,114.15,8154.06,9,18,670.00,0.00
01/04/21,San Joaquin,California,47886,667.00,6077,CA,County,762148,6283.03,87.52,114.15,8154.06,9,18,576.00,16.00
01/05/21,San Joaquin,California,49306,672.00,6077,CA,County,762148,6469.35,88.17,114.15,8154.06,9,18,1420.00,5.00
01/06/21,San Joaquin,California,49682,683.00,6077,CA,County,762148,6518.68,89.62,114.15,8154.06,9,18,376.00,11.00
01/07/21,San Joaquin,California,50104,696.00,6077,CA,County,762148,6574.05,91.32,114.15,8154.06,9,18,422.00,13.00
01/08/21,San Joaquin,California,51523,712.00,6077,CA,County,762148,6760.24,93.42,114.15,8154.06,9,18,1419.00,16.00
01/09/21,San Joaquin,California,51523,712.00,6077,CA,County,762148,6760.24,93.42,114.15,8154.06,9,18,0.00,0.00
01/10/21,San Joaquin,California,51927,712.00,6077,CA,County,762148,6813.24,93.42,114.15,8154.06,9,18,404.00,0.00
01/11/21,San Joaquin,California,52535,724.00,6077,CA,County,762148,6893.02,94.99,114.15,8154.06,9,18,608.00,12.00
01/12/21,San Joaquin,California,53994,724.00,6077,CA,County,762148,7084.45,94.99,114.15,8154.06,9,18,1459.00,0.00
01/13/21,San Joaquin,California,54796,736.00,6077,CA,County,762148,7189.68,96.57,114.15,8154.06,9,18,802.00,12.00
01/14/21,San Joaquin,California,55580,738.00,6077,CA,County,762148,7292.55,96.83,114.15,8154.06,9,18,784.00,2.00
01/15/21,San Joaquin,California,56484,748.00,6077,CA,County,762148,7411.16,98.14,114.15,8154.06,9,18,904.00,10.00
01/16/21,San Joaquin,California,56484,748.00,6077,CA,County,762148,7411.16,98.14,114.15,8154.06,9,18,0.00,0.00
01/17/21,San Joaquin,California,56642,748.00,6077,CA,County,762148,7431.89,98.14,114.15,8154.06,9,18,158.00,0.00
01/18/21,San Joaquin,California,57094,748.00,6077,CA,County,762148,7491.20,98.14,114.15,8154.06,9,18,452.00,0.00
01/19/21,San Joaquin,California,58290,786.00,6077,CA,County,762148,7648.12,103.13,114.15,8154.06,9,18,1196.00,38.00
01/20/21,San Joaquin,California,58843,788.00,6077,CA,County,762148,7720.68,103.39,114.15,8154.06,9,18,553.00,2.00
01/21/21,San Joaquin,California,59096,806.00,6077,CA,County,762148,7753.87,105.75,114.15,8154.06,9,18,253.00,18.00
01/22/21,San Joaquin,California,59395,808.00,6077,CA,County,762148,7793.11,106.02,114.15,8154.06,9,18,299.00,2.00
01/23/21,San Joaquin,California,59395,808.00,6077,CA,County,762148,7793.11,106.02,114.15,8154.06,9,18,0.00,0.00
01/24/21,San Joaquin,California,59395,808.00,6077,CA,County,762148,7793.11,106.02,114.15,8154.06,9,18,0.00,0.00
01/25/21,San Joaquin,California,59665,835.00,6077,CA,County,762148,7828.53,109.56,114.15,8154.06,9,18,270.00,27.00
01/26/21,San Joaquin,California,60545,844.00,6077,CA,County,762148,7944.00,110.74,114.15,8154.06,9,18,880.00,9.00
01/27/21,San Joaquin,California,61092,849.00,6077,CA,County,762148,8015.77,111.40,114.15,8154.06,9,18,547.00,5.00
01/28/21,San Joaquin,California,61548,850.00,6077,CA,County,762148,8075.60,111.53,114.15,8154.06,9,18,456.00,1.00
01/29/21,San Joaquin,California,61901,853.00,6077,CA,County,762148,8121.91,111.92,114.15,8154.06,9,18,353.00,3.00
01/30/21,San Joaquin,California,61901,853.00,6077,CA,County,762148,8121.91,111.92,114.15,8154.06,9,18,0.00,0.00
01/31/21,San Joaquin,California,61901,853.00,6077,CA,County,762148,8121.91,111.92,114.15,8154.06,9,18,0.00,0.00
02/01/21,San Joaquin,California,62146,870.00,6077,CA,County,762148,8154.06,114.15,114.15,8154.06,9,18,245.00,17.00
03/07/20,Fresno,California,1,0.00,6019,CA,County,999101,0.10,0.00,113.80,8893.19,10,14,1.00,0.00
03/08/20,Fresno,California,1,0.00,6019,CA,County,999101,0.10,0.00,113.80,8893.19,10,14,0.00,0.00
03/09/20,Fresno,California,1,0.00,6019,CA,County,999101,0.10,0.00,113.80,8893.19,10,14,0.00,0.00
03/10/20,Fresno,California,1,0.00,6019,CA,County,999101,0.10,0.00,113.80,8893.19,10,14,0.00,0.00
03/11/20,Fresno,California,1,0.00,6019,CA,County,999101,0.10,0.00,113.80,8893.19,10,14,0.00,0.00
03/12/20,Fresno,California,1,0.00,6019,CA,County,999101,0.10,0.00,113.80,8893.19,10,14,0.00,0.00
03/13/20,Fresno,California,1,0.00,6019,CA,County,999101,0.10,0.00,113.80,8893.19,10,14,0.00,0.00
03/14/20,Fresno,California,2,0.00,6019,CA,County,999101,0.20,0.00,113.80,8893.19,10,14,1.00,0.00
03/15/20,Fresno,California,2,0.00,6019,CA,County,999101,0.20,0.00,113.80,8893.19,10,14,0.00,0.00
03/16/20,Fresno,California,2,0.00,6019,CA,County,999101,0.20,0.00,113.80,8893.19,10,14,0.00,0.00
03/17/20,Fresno,California,2,0.00,6019,CA,County,999101,0.20,0.00,113.80,8893.19,10,14,0.00,0.00
03/18/20,Fresno,California,4,0.00,6019,CA,County,999101,0.40,0.00,113.80,8893.19,10,14,2.00,0.00
03/19/20,Fresno,California,4,0.00,6019,CA,County,999101,0.40,0.00,113.80,8893.19,10,14,0.00,0.00
03/20/20,Fresno,California,10,0.00,6019,CA,County,999101,1.00,0.00,113.80,8893.19,10,14,6.00,0.00
03/21/20,Fresno,California,10,0.00,6019,CA,County,999101,1.00,0.00,113.80,8893.19,10,14,0.00,0.00
03/22/20,Fresno,California,10,0.00,6019,CA,County,999101,1.00,0.00,113.80,8893.19,10,14,0.00,0.00
03/23/20,Fresno,California,13,0.00,6019,CA,County,999101,1.30,0.00,113.80,8893.19,10,14,3.00,0.00
03/24/20,Fresno,California,18,0.00,6019,CA,County,999101,1.80,0.00,113.80,8893.19,10,14,5.00,0.00
03/25/20,Fresno,California,19,0.00,6019,CA,County,999101,1.90,0.00,113.80,8893.19,10,14,1.00,0.00
03/26/20,Fresno,California,27,0.00,6019,CA,County,999101,2.70,0.00,113.80,8893.19,10,14,8.00,0.00
03/27/20,Fresno,California,31,0.00,6019,CA,County,999101,3.10,0.00,113.80,8893.19,10,14,4.00,0.00
03/28/20,Fresno,California,43,0.00,6019,CA,County,999101,4.30,0.00,113.80,8893.19,10,14,12.00,0.00
03/29/20,Fresno,California,43,0.00,6019,CA,County,999101,4.30,0.00,113.80,8893.19,10,14,0.00,0.00
03/30/20,Fresno,California,53,0.00,6019,CA,County,999101,5.30,0.00,113.80,8893.19,10,14,10.00,0.00
03/31/20,Fresno,California,68,0.00,6019,CA,County,999101,6.81,0.00,113.80,8893.19,10,14,15.00,0.00
04/01/20,Fresno,California,82,0.00,6019,CA,County,999101,8.21,0.00,113.80,8893.19,10,14,14.00,0.00
04/02/20,Fresno,California,94,0.00,6019,CA,County,999101,9.41,0.00,113.80,8893.19,10,14,12.00,0.00
04/03/20,Fresno,California,100,1.00,6019,CA,County,999101,10.01,0.10,113.80,8893.19,10,14,6.00,1.00
04/04/20,Fresno,California,103,1.00,6019,CA,County,999101,10.31,0.10,113.80,8893.19,10,14,3.00,0.00
04/05/20,Fresno,California,108,1.00,6019,CA,County,999101,10.81,0.10,113.80,8893.19,10,14,5.00,0.00
04/06/20,Fresno,California,124,2.00,6019,CA,County,999101,12.41,0.20,113.80,8893.19,10,14,16.00,1.00
04/07/20,Fresno,California,146,3.00,6019,CA,County,999101,14.61,0.30,113.80,8893.19,10,14,22.00,1.00
04/08/20,Fresno,California,156,3.00,6019,CA,County,999101,15.61,0.30,113.80,8893.19,10,14,10.00,0.00
04/09/20,Fresno,California,173,3.00,6019,CA,County,999101,17.32,0.30,113.80,8893.19,10,14,17.00,0.00
04/10/20,Fresno,California,191,5.00,6019,CA,County,999101,19.12,0.50,113.80,8893.19,10,14,18.00,2.00
04/11/20,Fresno,California,201,5.00,6019,CA,County,999101,20.12,0.50,113.80,8893.19,10,14,10.00,0.00
04/12/20,Fresno,California,201,5.00,6019,CA,County,999101,20.12,0.50,113.80,8893.19,10,14,0.00,0.00
04/13/20,Fresno,California,222,5.00,6019,CA,County,999101,22.22,0.50,113.80,8893.19,10,14,21.00,0.00
04/14/20,Fresno,California,222,5.00,6019,CA,County,999101,22.22,0.50,113.80,8893.19,10,14,0.00,0.00
04/15/20,Fresno,California,265,7.00,6019,CA,County,999101,26.52,0.70,113.80,8893.19,10,14,43.00,2.00
04/16/20,Fresno,California,295,7.00,6019,CA,County,999101,29.53,0.70,113.80,8893.19,10,14,30.00,0.00
04/17/20,Fresno,California,311,7.00,6019,CA,County,999101,31.13,0.70,113.80,8893.19,10,14,16.00,0.00
04/18/20,Fresno,California,315,7.00,6019,CA,County,999101,31.53,0.70,113.80,8893.19,10,14,4.00,0.00
04/19/20,Fresno,California,315,7.00,6019,CA,County,999101,31.53,0.70,113.80,8893.19,10,14,0.00,0.00
04/20/20,Fresno,California,351,7.00,6019,CA,County,999101,35.13,0.70,113.80,8893.19,10,14,36.00,0.00
04/21/20,Fresno,California,371,7.00,6019,CA,County,999101,37.13,0.70,113.80,8893.19,10,14,20.00,0.00
04/22/20,Fresno,California,384,7.00,6019,CA,County,999101,38.43,0.70,113.80,8893.19,10,14,13.00,0.00
04/23/20,Fresno,California,419,7.00,6019,CA,County,999101,41.94,0.70,113.80,8893.19,10,14,35.00,0.00
04/24/20,Fresno,California,443,7.00,6019,CA,County,999101,44.34,0.70,113.80,8893.19,10,14,24.00,0.00
04/25/20,Fresno,California,458,7.00,6019,CA,County,999101,45.84,0.70,113.80,8893.19,10,14,15.00,0.00
04/26/20,Fresno,California,458,7.00,6019,CA,County,999101,45.84,0.70,113.80,8893.19,10,14,0.00,0.00
04/27/20,Fresno,California,498,7.00,6019,CA,County,999101,49.84,0.70,113.80,8893.19,10,14,40.00,0.00
04/28/20,Fresno,California,521,7.00,6019,CA,County,999101,52.15,0.70,113.80,8893.19,10,14,23.00,0.00
04/29/20,Fresno,California,538,7.00,6019,CA,County,999101,53.85,0.70,113.80,8893.19,10,14,17.00,0.00
04/30/20,Fresno,California,564,7.00,6019,CA,County,999101,56.45,0.70,113.80,8893.19,10,14,26.00,0.00
05/01/20,Fresno,California,615,8.00,6019,CA,County,999101,61.56,0.80,113.80,8893.19,10,14,51.00,1.00
05/02/20,Fresno,California,633,8.00,6019,CA,County,999101,63.36,0.80,113.80,8893.19,10,14,18.00,0.00
05/03/20,Fresno,California,633,8.00,6019,CA,County,999101,63.36,0.80,113.80,8893.19,10,14,0.00,0.00
05/04/20,Fresno,California,672,9.00,6019,CA,County,999101,67.26,0.90,113.80,8893.19,10,14,39.00,1.00
05/05/20,Fresno,California,724,9.00,6019,CA,County,999101,72.47,0.90,113.80,8893.19,10,14,52.00,0.00
05/06/20,Fresno,California,777,9.00,6019,CA,County,999101,77.77,0.90,113.80,8893.19,10,14,53.00,0.00
05/07/20,Fresno,California,813,9.00,6019,CA,County,999101,81.37,0.90,113.80,8893.19,10,14,36.00,0.00
05/08/20,Fresno,California,841,9.00,6019,CA,County,999101,84.18,0.90,113.80,8893.19,10,14,28.00,0.00
05/09/20,Fresno,California,885,9.00,6019,CA,County,999101,88.58,0.90,113.80,8893.19,10,14,44.00,0.00
05/10/20,Fresno,California,885,9.00,6019,CA,County,999101,88.58,0.90,113.80,8893.19,10,14,0.00,0.00
05/11/20,Fresno,California,945,9.00,6019,CA,County,999101,94.59,0.90,113.80,8893.19,10,14,60.00,0.00
05/12/20,Fresno,California,984,10.00,6019,CA,County,999101,98.49,1.00,113.80,8893.19,10,14,39.00,1.00
05/13/20,Fresno,California,1014,13.00,6019,CA,County,999101,101.49,1.30,113.80,8893.19,10,14,30.00,3.00
05/14/20,Fresno,California,1074,13.00,6019,CA,County,999101,107.50,1.30,113.80,8893.19,10,14,60.00,0.00
05/15/20,Fresno,California,1156,16.00,6019,CA,County,999101,115.70,1.60,113.80,8893.19,10,14,82.00,3.00
05/16/20,Fresno,California,1192,16.00,6019,CA,County,999101,119.31,1.60,113.80,8893.19,10,14,36.00,0.00
05/17/20,Fresno,California,1192,16.00,6019,CA,County,999101,119.31,1.60,113.80,8893.19,10,14,0.00,0.00
05/18/20,Fresno,California,1263,17.00,6019,CA,County,999101,126.41,1.70,113.80,8893.19,10,14,71.00,1.00
05/19/20,Fresno,California,1287,17.00,6019,CA,County,999101,128.82,1.70,113.80,8893.19,10,14,24.00,0.00
05/20/20,Fresno,California,1338,20.00,6019,CA,County,999101,133.92,2.00,113.80,8893.19,10,14,51.00,3.00
05/21/20,Fresno,California,1372,22.00,6019,CA,County,999101,137.32,2.20,113.80,8893.19,10,14,34.00,2.00
05/22/20,Fresno,California,1417,22.00,6019,CA,County,999101,141.83,2.20,113.80,8893.19,10,14,45.00,0.00
05/23/20,Fresno,California,1448,22.00,6019,CA,County,999101,144.93,2.20,113.80,8893.19,10,14,31.00,0.00
05/24/20,Fresno,California,1482,22.00,6019,CA,County,999101,148.33,2.20,113.80,8893.19,10,14,34.00,0.00
05/25/20,Fresno,California,1482,22.00,6019,CA,County,999101,148.33,2.20,113.80,8893.19,10,14,0.00,0.00
05/26/20,Fresno,California,1535,26.00,6019,CA,County,999101,153.64,2.60,113.80,8893.19,10,14,53.00,4.00
05/27/20,Fresno,California,1631,30.00,6019,CA,County,999101,163.25,3.00,113.80,8893.19,10,14,96.00,4.00
05/28/20,Fresno,California,1658,32.00,6019,CA,County,999101,165.95,3.20,113.80,8893.19,10,14,27.00,2.00
05/29/20,Fresno,California,1714,35.00,6019,CA,County,999101,171.55,3.50,113.80,8893.19,10,14,56.00,3.00
05/30/20,Fresno,California,1743,35.00,6019,CA,County,999101,174.46,3.50,113.80,8893.19,10,14,29.00,0.00
05/31/20,Fresno,California,1744,35.00,6019,CA,County,999101,174.56,3.50,113.80,8893.19,10,14,1.00,0.00
06/01/20,Fresno,California,1882,36.00,6019,CA,County,999101,188.37,3.60,113.80,8893.19,10,14,138.00,1.00
06/02/20,Fresno,California,1914,37.00,6019,CA,County,999101,191.57,3.70,113.80,8893.19,10,14,32.00,1.00
06/03/20,Fresno,California,1944,37.00,6019,CA,County,999101,194.57,3.70,113.80,8893.19,10,14,30.00,0.00
06/04/20,Fresno,California,2014,40.00,6019,CA,County,999101,201.58,4.00,113.80,8893.19,10,14,70.00,3.00
06/05/20,Fresno,California,2080,43.00,6019,CA,County,999101,208.19,4.30,113.80,8893.19,10,14,66.00,3.00
06/06/20,Fresno,California,2122,43.00,6019,CA,County,999101,212.39,4.30,113.80,8893.19,10,14,42.00,0.00
06/07/20,Fresno,California,2122,43.00,6019,CA,County,999101,212.39,4.30,113.80,8893.19,10,14,0.00,0.00
06/08/20,Fresno,California,2216,46.00,6019,CA,County,999101,221.80,4.60,113.80,8893.19,10,14,94.00,3.00
06/09/20,Fresno,California,2286,48.00,6019,CA,County,999101,228.81,4.80,113.80,8893.19,10,14,70.00,2.00
06/10/20,Fresno,California,2318,49.00,6019,CA,County,999101,232.01,4.90,113.80,8893.19,10,14,32.00,1.00
06/11/20,Fresno,California,2395,51.00,6019,CA,County,999101,239.72,5.10,113.80,8893.19,10,14,77.00,2.00
06/12/20,Fresno,California,2478,52.00,6019,CA,County,999101,248.02,5.20,113.80,8893.19,10,14,83.00,1.00
06/13/20,Fresno,California,2547,52.00,6019,CA,County,999101,254.93,5.20,113.80,8893.19,10,14,69.00,0.00
06/14/20,Fresno,California,2547,52.00,6019,CA,County,999101,254.93,5.20,113.80,8893.19,10,14,0.00,0.00
06/15/20,Fresno,California,2706,55.00,6019,CA,County,999101,270.84,5.50,113.80,8893.19,10,14,159.00,3.00
06/16/20,Fresno,California,2788,57.00,6019,CA,County,999101,279.05,5.71,113.80,8893.19,10,14,82.00,2.00
06/17/20,Fresno,California,2900,61.00,6019,CA,County,999101,290.26,6.11,113.80,8893.19,10,14,112.00,4.00
06/18/20,Fresno,California,3058,62.00,6019,CA,County,999101,306.08,6.21,113.80,8893.19,10,14,158.00,1.00
06/19/20,Fresno,California,3187,66.00,6019,CA,County,999101,318.99,6.61,113.80,8893.19,10,14,129.00,4.00
06/20/20,Fresno,California,3245,66.00,6019,CA,County,999101,324.79,6.61,113.80,8893.19,10,14,58.00,0.00
06/21/20,Fresno,California,3245,66.00,6019,CA,County,999101,324.79,6.61,113.80,8893.19,10,14,0.00,0.00
06/22/20,Fresno,California,3485,67.00,6019,CA,County,999101,348.81,6.71,113.80,8893.19,10,14,240.00,1.00
06/23/20,Fresno,California,3672,70.00,6019,CA,County,999101,367.53,7.01,113.80,8893.19,10,14,187.00,3.00
06/24/20,Fresno,California,3892,71.00,6019,CA,County,999101,389.55,7.11,113.80,8893.19,10,14,220.00,1.00
06/25/20,Fresno,California,4053,71.00,6019,CA,County,999101,405.66,7.11,113.80,8893.19,10,14,161.00,0.00
06/26/20,Fresno,California,4374,72.00,6019,CA,County,999101,437.79,7.21,113.80,8893.19,10,14,321.00,1.00
06/27/20,Fresno,California,4474,72.00,6019,CA,County,999101,447.80,7.21,113.80,8893.19,10,14,100.00,0.00
06/28/20,Fresno,California,4474,72.00,6019,CA,County,999101,447.80,7.21,113.80,8893.19,10,14,0.00,0.00
06/29/20,Fresno,California,4811,72.00,6019,CA,County,999101,481.53,7.21,113.80,8893.19,10,14,337.00,0.00
06/30/20,Fresno,California,5008,73.00,6019,CA,County,999101,501.25,7.31,113.80,8893.19,10,14,197.00,1.00
07/01/20,Fresno,California,5289,75.00,6019,CA,County,999101,529.38,7.51,113.80,8893.19,10,14,281.00,2.00
07/02/20,Fresno,California,5626,77.00,6019,CA,County,999101,563.11,7.71,113.80,8893.19,10,14,337.00,2.00
07/03/20,Fresno,California,5851,77.00,6019,CA,County,999101,585.63,7.71,113.80,8893.19,10,14,225.00,0.00
07/04/20,Fresno,California,6110,77.00,6019,CA,County,999101,611.55,7.71,113.80,8893.19,10,14,259.00,0.00
07/05/20,Fresno,California,6110,77.00,6019,CA,County,999101,611.55,7.71,113.80,8893.19,10,14,0.00,0.00
