date,race,age,confirmed_cases_total,confirmed_cases_percent,deaths_total,deaths_percent,population_percent
2020-10-07,White,0-17,5688,0.09,0,0.0,0.292
2020-10-07,White,18+,95221,0.183,4812,0.299,0.38799999999999996
2020-10-07,White,18-34,30216,0.152,24,0.09699999999999999,0.302
2020-10-07,White,35-49,20348,0.141,76,0.083,0.325
2020-10-07,White,50-64,21789,0.195,490,0.159,0.43
2020-10-07,White,65-79,14080,0.305,1467,0.27899999999999997,0.54
2020-10-07,White,80+,8788,0.426,2755,0.419,0.5720000000000001
2020-10-07,White,Total,100982,0.173,4812,0.299,0.366
2020-10-08,Asian,0-17,2063,0.032,1,0.5,0.13
2020-10-08,Asian,18+,33805,0.065,1976,0.12300000000000001,0.165
2020-10-08,Asian,18-34,10003,0.05,17,0.068,0.151
2020-10-08,Asian,35-49,8832,0.061,64,0.069,0.179
2020-10-08,Asian,50-64,8199,0.073,240,0.077,0.16699999999999998
2020-10-08,Asian,65-79,4153,0.08900000000000001,558,0.106,0.172
2020-10-08,Asian,80+,2618,0.127,1097,0.166,0.172
2020-10-08,Asian,Total,35880,0.061,1977,0.12300000000000001,0.157
2020-10-08,Black,0-17,1727,0.027000000000000003,0,0.0,0.054000000000000006
2020-10-08,Black,18+,23313,0.044000000000000004,1229,0.076,0.061
2020-10-08,Black,18-34,7895,0.04,33,0.133,0.065
2020-10-08,Black,35-49,5533,0.038,59,0.064,0.059
2020-10-08,Black,50-64,5589,0.05,223,0.07200000000000001,0.064
2020-10-08,Black,65-79,2950,0.064,456,0.08600000000000001,0.055
2020-10-08,Black,80+,1346,0.065,458,0.069,0.048
2020-10-08,Black,Total,25068,0.043,1229,0.076,0.06
2020-10-08,Latino,0-17,46667,0.7340000000000001,1,0.5,0.479
2020-10-08,Latino,18+,312250,0.596,7846,0.486,0.363
2020-10-08,Latino,18-34,126929,0.636,171,0.6900000000000001,0.45
2020-10-08,Latino,35-49,93060,0.642,699,0.7609999999999999,0.415
2020-10-08,Latino,50-64,64652,0.5740000000000001,2098,0.679,0.322
2020-10-08,Latino,65-79,21029,0.45299999999999996,2695,0.51,0.218
2020-10-08,Latino,80+,6580,0.317,2183,0.33,0.196
2020-10-08,Latino,Total,359286,0.611,7847,0.486,0.389
2020-10-08,Other,0-17,7408,0.11699999999999999,0,0.0,0.044000000000000004
2020-10-08,Other,18+,58966,0.113,265,0.016,0.022000000000000002
2020-10-08,Other,18-34,24206,0.122,3,0.012,0.032
2020-10-08,Other,35-49,17075,0.11699999999999999,20,0.022,0.021
2020-10-08,Other,50-64,12256,0.109,35,0.012,0.017
2020-10-08,Other,65-79,4088,0.08800000000000001,96,0.018000000000000002,0.015
2020-10-08,Other,80+,1341,0.065,111,0.016,0.013
2020-10-08,Other,Total,66403,0.113,265,0.016,0.027000000000000003
2020-10-08,White,0-17,5756,0.09,0,0.0,0.292
2020-10-08,White,18+,95874,0.183,4832,0.299,0.38799999999999996
2020-10-08,White,18-34,30451,0.153,24,0.09699999999999999,0.302
2020-10-08,White,35-49,20489,0.141,77,0.084,0.325
2020-10-08,White,50-64,21912,0.195,492,0.159,0.43
2020-10-08,White,65-79,14181,0.306,1477,0.28,0.54
2020-10-08,White,80+,8841,0.42700000000000005,2762,0.418,0.5720000000000001
2020-10-08,White,Total,101705,0.173,4832,0.299,0.366
2020-10-09,Asian,0-17,2080,0.032,1,0.5,0.13
2020-10-09,Asian,18+,33960,0.065,1979,0.122,0.165
2020-10-09,Asian,18-34,10055,0.05,17,0.068,0.151
2020-10-09,Asian,35-49,8875,0.061,64,0.069,0.179
2020-10-09,Asian,50-64,8236,0.073,240,0.077,0.16699999999999998
2020-10-09,Asian,65-79,4173,0.08900000000000001,558,0.105,0.172
2020-10-09,Asian,80+,2621,0.126,1100,0.165,0.172
2020-10-09,Asian,Total,36052,0.061,1980,0.122,0.157
2020-10-09,Black,0-17,1732,0.027000000000000003,0,0.0,0.054000000000000006
2020-10-09,Black,18+,23430,0.044000000000000004,1233,0.076,0.061
2020-10-09,Black,18-34,7945,0.04,33,0.133,0.065
2020-10-09,Black,35-49,5555,0.038,59,0.064,0.059
2020-10-09,Black,50-64,5618,0.05,224,0.07200000000000001,0.064
2020-10-09,Black,65-79,2962,0.064,456,0.08600000000000001,0.055
2020-10-09,Black,80+,1350,0.065,461,0.069,0.048
2020-10-09,Black,Total,25191,0.043,1233,0.076,0.06
2020-10-09,Latino,0-17,46958,0.7340000000000001,1,0.5,0.479
2020-10-09,Latino,18+,313849,0.596,7883,0.486,0.363
2020-10-09,Latino,18-34,127606,0.636,172,0.6910000000000001,0.45
2020-10-09,Latino,35-49,93509,0.642,701,0.7609999999999999,0.415
2020-10-09,Latino,50-64,64985,0.5740000000000001,2108,0.68,0.322
2020-10-09,Latino,65-79,21138,0.45299999999999996,2710,0.511,0.218
2020-10-09,Latino,80+,6611,0.318,2192,0.32899999999999996,0.196
2020-10-09,Latino,Total,361176,0.611,7884,0.486,0.389
2020-10-09,Other,0-17,7456,0.11699999999999999,0,0.0,0.044000000000000004
2020-10-09,Other,18+,59160,0.113,268,0.016,0.022000000000000002
2020-10-09,Other,18-34,24280,0.122,3,0.012,0.032
2020-10-09,Other,35-49,17136,0.11699999999999999,20,0.022,0.021
2020-10-09,Other,50-64,12299,0.109,36,0.012,0.017
2020-10-09,Other,65-79,4099,0.08800000000000001,98,0.018000000000000002,0.015
2020-10-09,Other,80+,1346,0.065,111,0.016,0.013
2020-10-09,Other,Total,66642,0.113,268,0.016,0.027000000000000003
2020-10-09,White,0-17,5792,0.09,0,0.0,0.292
2020-10-09,White,18+,96470,0.183,4866,0.30000000000000004,0.38799999999999996
2020-10-09,White,18-34,30681,0.153,24,0.096,0.302
2020-10-09,White,35-49,20613,0.141,77,0.084,0.325
2020-10-09,White,50-64,22056,0.195,494,0.159,0.43
2020-10-09,White,65-79,14248,0.306,1481,0.27899999999999997,0.54
2020-10-09,White,80+,8872,0.42700000000000005,2790,0.419,0.5720000000000001
2020-10-09,White,Total,102338,0.173,4866,0.30000000000000004,0.366
2020-10-10,Asian,0-17,2102,0.032,1,0.5,0.13
2020-10-10,Asian,18+,34122,0.065,1984,0.122,0.165
2020-10-10,Asian,18-34,10105,0.05,17,0.068,0.151
2020-10-10,Asian,35-49,8918,0.061,64,0.069,0.179
2020-10-10,Asian,50-64,8283,0.073,242,0.078,0.16699999999999998
2020-10-10,Asian,65-79,4188,0.08900000000000001,558,0.105,0.172
2020-10-10,Asian,80+,2628,0.126,1103,0.165,0.172
2020-10-10,Asian,Total,36236,0.061,1985,0.122,0.157
2020-10-10,Black,0-17,1747,0.027000000000000003,0,0.0,0.054000000000000006
2020-10-10,Black,18+,23536,0.044000000000000004,1238,0.076,0.061
2020-10-10,Black,18-34,7993,0.04,33,0.131,0.065
2020-10-10,Black,35-49,5581,0.038,59,0.064,0.059
2020-10-10,Black,50-64,5639,0.05,224,0.07200000000000001,0.064
2020-10-10,Black,65-79,2971,0.063,459,0.08600000000000001,0.055
2020-10-10,Black,80+,1352,0.065,463,0.069,0.048
2020-10-10,Black,Total,25312,0.043,1238,0.076,0.06
2020-10-10,Latino,0-17,47258,0.733,1,0.5,0.479
2020-10-10,Latino,18+,315380,0.596,7910,0.485,0.363
2020-10-10,Latino,18-34,128237,0.636,172,0.685,0.45
2020-10-10,Latino,35-49,93961,0.642,704,0.762,0.415
2020-10-10,Latino,50-64,65307,0.5740000000000001,2118,0.68,0.322
2020-10-10,Latino,65-79,21231,0.45299999999999996,2717,0.51,0.218
2020-10-10,Latino,80+,6644,0.318,2199,0.32899999999999996,0.196
2020-10-10,Latino,Total,363000,0.611,7911,0.485,0.389
2020-10-10,Other,0-17,7483,0.11699999999999999,0,0.0,0.044000000000000004
2020-10-10,Other,18+,59382,0.112,273,0.016,0.022000000000000002
2020-10-10,Other,18-34,24385,0.122,4,0.016,0.032
2020-10-10,Other,35-49,17180,0.11699999999999999,20,0.022,0.021
2020-10-10,Other,50-64,12347,0.109,36,0.011,0.017
2020-10-10,Other,65-79,4115,0.08800000000000001,100,0.018000000000000002,0.015
2020-10-10,Other,80+,1355,0.065,113,0.016,0.013
2020-10-10,Other,Total,66891,0.113,273,0.016,0.027000000000000003
2020-10-10,White,0-17,5852,0.091,0,0.0,0.292
2020-10-10,White,18+,97027,0.183,4900,0.301,0.38799999999999996
2020-10-10,White,18-34,30874,0.153,25,0.1,0.302
2020-10-10,White,35-49,20744,0.14200000000000002,77,0.083,0.325
2020-10-10,White,50-64,22176,0.195,495,0.159,0.43
2020-10-10,White,65-79,14322,0.306,1494,0.28,0.54
2020-10-10,White,80+,8911,0.42700000000000005,2809,0.42,0.5720000000000001
2020-10-10,White,Total,102955,0.173,4900,0.30000000000000004,0.366
2020-10-11,Asian,0-17,2115,0.032,1,0.5,0.13
2020-10-11,Asian,18+,34250,0.065,1985,0.122,0.165
2020-10-11,Asian,18-34,10152,0.05,17,0.068,0.151
2020-10-11,Asian,35-49,8953,0.061,64,0.069,0.179
2020-10-11,Asian,50-64,8311,0.073,242,0.078,0.16699999999999998
2020-10-11,Asian,65-79,4198,0.08900000000000001,559,0.105,0.172
2020-10-11,Asian,80+,2636,0.126,1103,0.165,0.172
2020-10-11,Asian,Total,36377,0.061,1986,0.122,0.157
2020-10-11,Black,0-17,1756,0.027000000000000003,0,0.0,0.054000000000000006
2020-10-11,Black,18+,23629,0.044000000000000004,1237,0.076,0.061
2020-10-11,Black,18-34,8031,0.04,33,0.131,0.065
2020-10-11,Black,35-49,5614,0.038,59,0.064,0.059
2020-10-11,Black,50-64,5653,0.049,224,0.07200000000000001,0.064
2020-10-11,Black,65-79,2979,0.063,459,0.08600000000000001,0.055
2020-10-11,Black,80+,1352,0.065,462,0.069,0.048
2020-10-11,Black,Total,25414,0.043,1237,0.076,0.06
2020-10-11,Latino,0-17,47475,0.733,1,0.5,0.479
2020-10-11,Latino,18+,316647,0.595,7915,0.485,0.363
2020-10-11,Latino,18-34,128779,0.636,172,0.685,0.45
2020-10-11,Latino,35-49,94333,0.642,705,0.762,0.415
2020-10-11,Latino,50-64,65553,0.5740000000000001,2121,0.68,0.322
2020-10-11,Latino,65-79,21318,0.45299999999999996,2717,0.51,0.218
2020-10-11,Latino,80+,6664,0.318,2200,0.32899999999999996,0.196
2020-10-11,Latino,Total,364483,0.611,7916,0.485,0.389
2020-10-11,Other,0-17,7520,0.11699999999999999,0,0.0,0.044000000000000004
2020-10-11,Other,18+,59668,0.112,274,0.016,0.022000000000000002
2020-10-11,Other,18-34,24503,0.122,4,0.016,0.032
2020-10-11,Other,35-49,17249,0.11699999999999999,20,0.022,0.021
2020-10-11,Other,50-64,12419,0.109,36,0.011,0.017
2020-10-11,Other,65-79,4135,0.08800000000000001,100,0.018000000000000002,0.015
2020-10-11,Other,80+,1362,0.065,114,0.016,0.013
2020-10-11,Other,Total,67216,0.113,274,0.016,0.027000000000000003
2020-10-11,White,0-17,5898,0.091,0,0.0,0.292
2020-10-11,White,18+,97556,0.183,4903,0.301,0.38799999999999996
2020-10-11,White,18-34,31050,0.153,25,0.1,0.302
2020-10-11,White,35-49,20840,0.14200000000000002,77,0.083,0.325
2020-10-11,White,50-64,22330,0.195,496,0.159,0.43
2020-10-11,White,65-79,14401,0.306,1495,0.28,0.54
2020-10-11,White,80+,8935,0.42700000000000005,2810,0.42,0.5720000000000001
2020-10-11,White,Total,103531,0.173,4903,0.301,0.366
2020-10-12,Asian,0-17,2126,0.032,1,0.5,0.13
2020-10-12,Asian,18+,34337,0.065,1986,0.122,0.165
2020-10-12,Asian,18-34,10189,0.05,17,0.068,0.151
2020-10-12,Asian,35-49,8973,0.061,64,0.069,0.179
2020-10-12,Asian,50-64,8336,0.073,242,0.078,0.16699999999999998
2020-10-12,Asian,65-79,4204,0.08900000000000001,560,0.105,0.172
2020-10-12,Asian,80+,2635,0.126,1103,0.165,0.172
2020-10-12,Asian,Total,36476,0.061,1987,0.122,0.157
2020-10-12,Black,0-17,1762,0.027000000000000003,0,0.0,0.054000000000000006
2020-10-12,Black,18+,23669,0.044000000000000004,1235,0.076,0.061
2020-10-12,Black,18-34,8050,0.04,33,0.131,0.065
2020-10-12,Black,35-49,5621,0.038,59,0.064,0.059
2020-10-12,Black,50-64,5662,0.049,224,0.07200000000000001,0.064
2020-10-12,Black,65-79,2983,0.063,457,0.08600000000000001,0.055
2020-10-12,Black,80+,1353,0.064,462,0.069,0.048
2020-10-12,Black,Total,25460,0.043,1235,0.076,0.06
2020-10-12,Latino,0-17,47672,0.733,1,0.5,0.479
2020-10-12,Latino,18+,317538,0.596,7920,0.485,0.363
2020-10-12,Latino,18-34,129159,0.636,172,0.685,0.45
2020-10-12,Latino,35-49,94614,0.642,705,0.762,0.415
2020-10-12,Latino,50-64,65729,0.5740000000000001,2122,0.68,0.322
2020-10-12,Latino,65-79,21364,0.45299999999999996,2719,0.51,0.218
2020-10-12,Latino,80+,6672,0.318,2202,0.32899999999999996,0.196
2020-10-12,Latino,Total,365574,0.611,7921,0.485,0.389
2020-10-12,Other,0-17,7535,0.11599999999999999,0,0.0,0.044000000000000004
2020-10-12,Other,18+,59776,0.112,274,0.016,0.022000000000000002
2020-10-12,Other,18-34,24552,0.122,4,0.016,0.032
2020-10-12,Other,35-49,17274,0.118,20,0.022,0.021
2020-10-12,Other,50-64,12437,0.109,36,0.011,0.017
2020-10-12,Other,65-79,4144,0.08800000000000001,100,0.018000000000000002,0.015
2020-10-12,Other,80+,1369,0.065,114,0.017,0.013
2020-10-12,Other,Total,67339,0.113,274,0.016,0.027000000000000003
2020-10-12,White,0-17,5931,0.091,0,0.0,0.292
2020-10-12,White,18+,97820,0.183,4911,0.301,0.38799999999999996
2020-10-12,White,18-34,31141,0.153,25,0.1,0.302
2020-10-12,White,35-49,20873,0.14200000000000002,77,0.083,0.325
2020-10-12,White,50-64,22409,0.196,497,0.159,0.43
2020-10-12,White,65-79,14449,0.306,1497,0.281,0.54
2020-10-12,White,80+,8948,0.42700000000000005,2815,0.42,0.5720000000000001
2020-10-12,White,Total,103828,0.173,4911,0.301,0.366
2020-10-13,Asian,0-17,2130,0.032,1,0.5,0.13
2020-10-13,Asian,18+,34419,0.065,1989,0.122,0.165
2020-10-13,Asian,18-34,10212,0.05,17,0.068,0.151
2020-10-13,Asian,35-49,8993,0.061,64,0.069,0.179
2020-10-13,Asian,50-64,8355,0.073,241,0.077,0.16699999999999998
2020-10-13,Asian,65-79,4210,0.08900000000000001,562,0.105,0.172
2020-10-13,Asian,80+,2649,0.126,1105,0.16399999999999998,0.172
2020-10-13,Asian,Total,36562,0.061,1990,0.122,0.157
2020-10-13,Black,0-17,1763,0.027000000000000003,0,0.0,0.054000000000000006
2020-10-13,Black,18+,23723,0.044000000000000004,1237,0.075,0.061
2020-10-13,Black,18-34,8068,0.04,33,0.131,0.065
2020-10-13,Black,35-49,5633,0.038,60,0.065,0.059
2020-10-13,Black,50-64,5677,0.049,225,0.07200000000000001,0.064
2020-10-13,Black,65-79,2988,0.063,457,0.085,0.055
2020-10-13,Black,80+,1357,0.064,462,0.069,0.048
2020-10-13,Black,Total,25515,0.043,1237,0.075,0.06
2020-10-13,Latino,0-17,47780,0.733,1,0.5,0.479
2020-10-13,Latino,18+,318166,0.595,7958,0.486,0.363
2020-10-13,Latino,18-34,129378,0.636,173,0.6890000000000001,0.45
2020-10-13,Latino,35-49,94816,0.642,705,0.762,0.415
2020-10-13,Latino,50-64,65865,0.5740000000000001,2133,0.6809999999999999,0.322
2020-10-13,Latino,65-79,21405,0.45299999999999996,2733,0.511,0.218
2020-10-13,Latino,80+,6702,0.318,2214,0.32899999999999996,0.196
2020-10-13,Latino,Total,366314,0.611,7959,0.486,0.389
2020-10-13,Other,0-17,7564,0.11699999999999999,0,0.0,0.044000000000000004
2020-10-13,Other,18+,59886,0.112,274,0.016,0.022000000000000002
2020-10-13,Other,18-34,24602,0.122,4,0.016,0.032
2020-10-13,Other,35-49,17287,0.11699999999999999,20,0.022,0.021
2020-10-13,Other,50-64,12472,0.109,36,0.011,0.017
2020-10-13,Other,65-79,4156,0.08800000000000001,98,0.018000000000000002,0.015
2020-10-13,Other,80+,1369,0.065,116,0.017,0.013
2020-10-13,Other,Total,67478,0.113,274,0.016,0.027000000000000003
2020-10-13,White,0-17,5959,0.091,0,0.0,0.292
2020-10-13,White,18+,98101,0.184,4929,0.301,0.38799999999999996
2020-10-13,White,18-34,31208,0.153,24,0.096,0.302
2020-10-13,White,35-49,20933,0.14200000000000002,76,0.08199999999999999,0.325
2020-10-13,White,50-64,22475,0.196,496,0.158,0.43
2020-10-13,White,65-79,14499,0.307,1502,0.281,0.54
2020-10-13,White,80+,8986,0.42700000000000005,2831,0.42100000000000004,0.5720000000000001
2020-10-13,White,Total,104140,0.17400000000000002,4929,0.301,0.366
2020-10-14,Asian,0-17,2142,0.032,1,0.5,0.13
2020-10-14,Asian,18+,34582,0.065,2004,0.122,0.165
2020-10-14,Asian,18-34,10274,0.05,17,0.067,0.151
2020-10-14,Asian,35-49,9039,0.061,65,0.07,0.179
2020-10-14,Asian,50-64,8391,0.073,242,0.077,0.16699999999999998
2020-10-14,Asian,65-79,4222,0.08900000000000001,566,0.105,0.172
2020-10-14,Asian,80+,2656,0.126,1114,0.165,0.172
2020-10-14,Asian,Total,36737,0.061,2005,0.122,0.157
2020-10-14,Black,0-17,1770,0.027000000000000003,0,0.0,0.054000000000000006
2020-10-14,Black,18+,23805,0.044000000000000004,1243,0.075,0.061
2020-10-14,Black,18-34,8096,0.04,33,0.13,0.065
2020-10-14,Black,35-49,5655,0.038,60,0.065,0.059
2020-10-14,Black,50-64,5700,0.049,225,0.07200000000000001,0.064
2020-10-14,Black,65-79,2998,0.063,462,0.08600000000000001,0.055
2020-10-14,Black,80+,1356,0.064,463,0.068,0.048
2020-10-14,Black,Total,25604,0.042,1243,0.075,0.06
2020-10-14,Latino,0-17,48067,0.733,1,0.5,0.479
2020-10-14,Latino,18+,319792,0.596,8011,0.486,0.363
2020-10-14,Latino,18-34,130040,0.636,176,0.6960000000000001,0.45
2020-10-14,Latino,35-49,95309,0.642,708,0.7609999999999999,0.415
2020-10-14,Latino,50-64,66207,0.5740000000000001,2148,0.6829999999999999,0.322
2020-10-14,Latino,65-79,21502,0.45299999999999996,2751,0.511,0.218
2020-10-14,Latino,80+,6734,0.319,2228,0.32899999999999996,0.196
2020-10-14,Latino,Total,368223,0.611,8012,0.486,0.389
2020-10-14,Other,0-17,7582,0.11599999999999999,0,0.0,0.044000000000000004
2020-10-14,Other,18+,59936,0.112,270,0.016,0.022000000000000002
2020-10-14,Other,18-34,24621,0.121,4,0.016,0.032
2020-10-14,Other,35-49,17306,0.11699999999999999,21,0.023,0.021
2020-10-14,Other,50-64,12490,0.108,33,0.009999999999999998,0.017
2020-10-14,Other,65-79,4156,0.087,94,0.018000000000000002,0.015
2020-10-14,Other,80+,1363,0.064,118,0.017,0.013
2020-10-14,Other,Total,67547,0.112,270,0.016,0.027000000000000003
2020-10-14,White,0-17,5982,0.091,0,0.0,0.292
2020-10-14,White,18+,98571,0.184,4950,0.30000000000000004,0.38799999999999996
2020-10-14,White,18-34,31381,0.154,23,0.091,0.302
2020-10-14,White,35-49,21048,0.14200000000000002,76,0.08199999999999999,0.325
2020-10-14,White,50-64,22587,0.196,496,0.158,0.43
2020-10-14,White,65-79,14559,0.307,1510,0.281,0.54
2020-10-14,White,80+,8996,0.426,2845,0.42,0.5720000000000001
2020-10-14,White,Total,104635,0.17400000000000002,4950,0.30000000000000004,0.366
2020-10-15,Asian,0-17,2159,0.032,1,0.5,0.13
2020-10-15,Asian,18+,34737,0.065,2019,0.122,0.165
2020-10-15,Asian,18-34,10324,0.05,17,0.067,0.151
2020-10-15,Asian,35-49,9092,0.061,65,0.069,0.179
2020-10-15,Asian,50-64,8422,0.073,246,0.078,0.16699999999999998
2020-10-15,Asian,65-79,4237,0.08900000000000001,569,0.105,0.172
2020-10-15,Asian,80+,2662,0.126,1122,0.165,0.172
2020-10-15,Asian,Total,36908,0.061,2020,0.122,0.157
2020-10-15,Black,0-17,1793,0.027000000000000003,0,0.0,0.054000000000000006
2020-10-15,Black,18+,23904,0.044000000000000004,1247,0.075,0.061
2020-10-15,Black,18-34,8141,0.04,33,0.13,0.065
2020-10-15,Black,35-49,5673,0.038,60,0.064,0.059
2020-10-15,Black,50-64,5725,0.049,226,0.07100000000000001,0.064
2020-10-15,Black,65-79,3006,0.063,463,0.08600000000000001,0.055
2020-10-15,Black,80+,1359,0.064,465,0.068,0.048
2020-10-15,Black,Total,25725,0.042,1247,0.075,0.06
2020-10-15,Latino,0-17,48379,0.733,1,0.5,0.479
2020-10-15,Latino,18+,321439,0.596,8053,0.486,0.363
2020-10-15,Latino,18-34,130770,0.636,178,0.7010000000000001,0.45
2020-10-15,Latino,35-49,95772,0.643,713,0.763,0.415
2020-10-15,Latino,50-64,66518,0.5740000000000001,2161,0.6829999999999999,0.322
2020-10-15,Latino,65-79,21620,0.45299999999999996,2767,0.512,0.218
2020-10-15,Latino,80+,6758,0.319,2234,0.32799999999999996,0.196
2020-10-15,Latino,Total,370179,0.611,8054,0.486,0.389
2020-10-15,Other,0-17,7604,0.11599999999999999,0,0.0,0.044000000000000004
2020-10-15,Other,18+,60053,0.11099999999999999,263,0.015,0.022000000000000002
2020-10-15,Other,18-34,24674,0.121,3,0.012,0.032
2020-10-15,Other,35-49,17335,0.11699999999999999,21,0.023,0.021
2020-10-15,Other,50-64,12516,0.108,33,0.009999999999999998,0.017
2020-10-15,Other,65-79,4166,0.087,88,0.017,0.015
2020-10-15,Other,80+,1362,0.064,118,0.017,0.013
2020-10-15,Other,Total,67685,0.112,263,0.015,0.027000000000000003
2020-10-15,White,0-17,6026,0.091,0,0.0,0.292
2020-10-15,White,18+,99175,0.184,4979,0.301,0.38799999999999996
2020-10-15,White,18-34,31569,0.154,23,0.091,0.302
2020-10-15,White,35-49,21160,0.14200000000000002,75,0.08,0.325
2020-10-15,White,50-64,22716,0.196,496,0.157,0.43
2020-10-15,White,65-79,14685,0.308,1522,0.281,0.54
2020-10-15,White,80+,9045,0.42700000000000005,2863,0.42100000000000004,0.5720000000000001
2020-10-15,White,Total,105283,0.17400000000000002,4979,0.301,0.366
2020-10-17,Asian,0-17,2189,0.033,1,0.5,0.13
2020-10-17,Asian,18+,35045,0.065,2041,0.122,0.165
2020-10-17,Asian,18-34,10427,0.05,17,0.067,0.151
2020-10-17,Asian,35-49,9192,0.061,65,0.069,0.179
2020-10-17,Asian,50-64,8464,0.073,248,0.077,0.16699999999999998
2020-10-17,Asian,65-79,4275,0.08900000000000001,576,0.106,0.172
2020-10-17,Asian,80+,2687,0.126,1135,0.165,0.172
2020-10-17,Asian,Total,37246,0.061,2042,0.122,0.157
2020-10-17,Black,0-17,1811,0.027000000000000003,0,0.0,0.054000000000000006
2020-10-17,Black,18+,24087,0.044000000000000004,1258,0.075,0.061
2020-10-17,Black,18-34,8226,0.04,33,0.128,0.065
2020-10-17,Black,35-49,5707,0.038,60,0.064,0.059
2020-10-17,Black,50-64,5763,0.049,228,0.07100000000000001,0.064
2020-10-17,Black,65-79,3027,0.063,468,0.08600000000000001,0.055
2020-10-17,Black,80+,1364,0.064,469,0.068,0.048
2020-10-17,Black,Total,25928,0.042,1258,0.075,0.06
2020-10-17,Latino,0-17,48946,0.7340000000000001,1,0.5,0.479
2020-10-17,Latino,18+,324456,0.596,8127,0.486,0.363
2020-10-17,Latino,18-34,132048,0.637,181,0.7040000000000001,0.45
2020-10-17,Latino,35-49,96685,0.643,720,0.7659999999999999,0.415
2020-10-17,Latino,50-64,67124,0.5740000000000001,2185,0.6829999999999999,0.322
2020-10-17,Latino,65-79,21799,0.45299999999999996,2787,0.511,0.218
2020-10-17,Latino,80+,6799,0.318,2254,0.32799999999999996,0.196
2020-10-17,Latino,Total,373742,0.612,8128,0.486,0.389
2020-10-17,Other,0-17,7630,0.114,0,0.0,0.044000000000000004
2020-10-17,Other,18+,60176,0.11099999999999999,269,0.016,0.022000000000000002
2020-10-17,Other,18-34,24716,0.12,3,0.012,0.032
2020-10-17,Other,35-49,17359,0.11599999999999999,20,0.020999999999999998,0.021
2020-10-17,Other,50-64,12550,0.10700000000000001,36,0.011,0.017
2020-10-17,Other,65-79,4180,0.087,87,0.015000000000000001,0.015
2020-10-17,Other,80+,1371,0.065,123,0.017,0.013
2020-10-17,Other,Total,67831,0.11099999999999999,269,0.016,0.027000000000000003
2020-10-17,White,0-17,6102,0.092,0,0.0,0.292
2020-10-17,White,18+,100220,0.184,5032,0.301,0.38799999999999996
2020-10-17,White,18-34,31921,0.154,23,0.08900000000000001,0.302
2020-10-17,White,35-49,21372,0.14200000000000002,75,0.08,0.325
2020-10-17,White,50-64,22965,0.19699999999999998,502,0.157,0.43
2020-10-17,White,65-79,14830,0.308,1533,0.281,0.54
2020-10-17,White,80+,9132,0.428,2899,0.42100000000000004,0.5720000000000001
2020-10-17,White,Total,106404,0.17400000000000002,5032,0.301,0.366
2020-10-18,Asian,0-17,2212,0.033,1,0.5,0.13
2020-10-18,Asian,18+,35210,0.065,2041,0.122,0.165
2020-10-18,Asian,18-34,10486,0.051,17,0.067,0.151
2020-10-18,Asian,35-49,9249,0.061,65,0.069,0.179
2020-10-18,Asian,50-64,8493,0.073,247,0.077,0.16699999999999998
2020-10-18,Asian,65-79,4292,0.08900000000000001,576,0.106,0.172
2020-10-18,Asian,80+,2690,0.126,1136,0.165,0.172
2020-10-18,Asian,Total,37434,0.061,2042,0.122,0.157
2020-10-18,Black,0-17,1828,0.027000000000000003,0,0.0,0.054000000000000006
2020-10-18,Black,18+,24172,0.044000000000000004,1258,0.075,0.061
2020-10-18,Black,18-34,8256,0.04,33,0.128,0.065
2020-10-18,Black,35-49,5737,0.038,60,0.064,0.059
2020-10-18,Black,50-64,5775,0.049,228,0.07100000000000001,0.064
2020-10-18,Black,65-79,3038,0.063,468,0.08600000000000001,0.055
2020-10-18,Black,80+,1366,0.064,469,0.068,0.048
2020-10-18,Black,Total,26030,0.042,1258,0.075,0.06
2020-10-18,Latino,0-17,49166,0.733,1,0.5,0.479
2020-10-18,Latino,18+,325575,0.596,8138,0.486,0.363
2020-10-18,Latino,18-34,132513,0.637,180,0.7000000000000001,0.45
2020-10-18,Latino,35-49,97032,0.643,720,0.7659999999999999,0.415
2020-10-18,Latino,50-64,67338,0.5740000000000001,2192,0.684,0.322
2020-10-18,Latino,65-79,21876,0.45299999999999996,2789,0.512,0.218
2020-10-18,Latino,80+,6815,0.318,2257,0.32799999999999996,0.196
2020-10-18,Latino,Total,375084,0.611,8139,0.486,0.389
2020-10-18,Other,0-17,7691,0.11499999999999999,0,0.0,0.044000000000000004
2020-10-18,Other,18+,60480,0.11099999999999999,268,0.016,0.022000000000000002
2020-10-18,Other,18-34,24855,0.12,3,0.012,0.032
2020-10-18,Other,35-49,17456,0.11599999999999999,20,0.020999999999999998,0.021
2020-10-18,Other,50-64,12606,0.10700000000000001,36,0.011,0.017
2020-10-18,Other,65-79,4192,0.08600000000000001,87,0.015000000000000001,0.015
2020-10-18,Other,80+,1371,0.065,122,0.017,0.013
2020-10-18,Other,Total,68194,0.11099999999999999,268,0.016,0.027000000000000003
2020-10-18,White,0-17,6148,0.092,0,0.0,0.292
2020-10-18,White,18+,100701,0.184,5034,0.301,0.38799999999999996
2020-10-18,White,18-34,32080,0.154,24,0.09300000000000001,0.302
2020-10-18,White,35-49,21489,0.14200000000000002,75,0.08,0.325
2020-10-18,White,50-64,23070,0.19699999999999998,502,0.157,0.43
2020-10-18,White,65-79,14897,0.308,1532,0.281,0.54
