Date,Country,Sex,AgeGroup,DailyPositive,CumulativePositive,CrudeRatePositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,CumulativeNegative,CrudeRateNegative,Population
20201111,S92000003,Female,65 to 74,30,2421,802.9824113,1,197,65,35255,11693.16188,301501
20201111,S92000003,Female,75 to 84,19,2569,1344.857191,3,477,249,30908,16180.16584,191024
20201111,S92000003,Female,85plus,15,2787,3390.75845,8,755,918,23126,28135.87366,82194
20201111,S92000003,Female,Total,696,43782,1563.477017,14,1538,54,535227,19113.22263,2800297
20201111,S92000003,Male,15 to 19,51,2921,2026.052215,0,0,0,21825,15138.1683,144172
20201111,S92000003,Male,20 to 24,63,3583,2035.032317,0,1,0,32515,18467.5065,176066
20201111,S92000003,Male,25 to 44,167,9955,1415.683297,0,13,1,124875,17758.25732,703194
20201111,S92000003,Male,45 to 64,156,10319,1420.60825,1,174,23,96499,13284.93803,726379
20201111,S92000003,Male,65 to 74,33,2732,986.9977854,5,348,125,34014,12288.33919,276799
20201111,S92000003,Male,75 to 84,14,2281,1543.991227,9,671,454,26154,17703.43997,147734
20201111,S92000003,Male,85plus,9,1361,3031.653042,6,549,1222,12115,26986.38986,44893
20201111,S92000003,Male,Total,554,35086,1317.535129,21,1756,65,424728,15949.21222,2663003
20201111,S92000003,Total,15 to 19,113,6601,2341.128821,0,0,0,47919,16995.08437,281958
20201111,S92000003,Total,20 to 24,129,7663,2205.459108,0,1,0,76424,21995.303,347456
20201111,S92000003,Total,25 to 44,395,23096,1622.283784,0,21,1,295663,20767.63468,1423672
20201111,S92000003,Total,45 to 64,374,23577,1571.418669,3,275,18,236691,15775.57179,1500364
20201111,S92000003,Total,65 to 74,63,5158,891.9246066,6,545,94,69317,11986.33927,578300
20201111,S92000003,Total,75 to 84,33,4851,1431.995702,12,1148,338,57089,16852.44334,338758
20201111,S92000003,Total,85plus,24,4148,3263.905828,14,1304,1026,35264,27747.92072,127087
20201111,S92000003,Total,Total,1250,79011,1446.213827,35,3294,60,961760,17604.01223,5463300
20201112,S92000003,Female,15 to 19,55,3732,2708.548038,0,0,0,26253,19053.45971,137786
20201112,S92000003,Female,20 to 24,83,4156,2424.878931,0,0,0,44058,25706.28391,171390
20201112,S92000003,Female,25 to 44,216,13296,1845.441499,0,8,1,171108,23749.23315,720478
20201112,S92000003,Female,45 to 64,166,13362,1726.390046,1,102,13,140266,18122.57343,773985
20201112,S92000003,Female,65 to 74,40,2461,816.2493657,4,201,66,35441,11754.85322,301501
20201112,S92000003,Female,75 to 84,32,2601,1361.609012,5,482,252,31045,16251.88458,191024
20201112,S92000003,Female,85plus,32,2819,3429.690732,8,763,928,23216,28245.37071,82194
20201112,S92000003,Female,Total,671,44453,1587.438761,18,1556,55,538475,19229.21033,2800297
20201112,S92000003,Male,15 to 19,44,2965,2056.571318,0,0,0,22000,15259.55109,144172
20201112,S92000003,Male,20 to 24,54,3637,2065.702634,0,1,0,32692,18568.03699,176066
20201112,S92000003,Male,25 to 44,169,10124,1439.716494,0,13,1,125685,17873.44602,703194
20201112,S92000003,Male,45 to 64,128,10447,1438.229905,1,175,24,97086,13365.74984,726379
20201112,S92000003,Male,65 to 74,37,2769,1000.364886,3,351,126,34185,12350.11687,276799
20201112,S92000003,Male,75 to 84,22,2303,1558.882857,4,675,456,26260,17775.19055,147734
20201112,S92000003,Male,85plus,16,1377,3067.293342,5,554,1234,12157,27079.94565,44893
20201112,S92000003,Male,Total,525,35611,1337.249714,13,1769,66,427290,16045.4194,2663003
20201112,S92000003,Total,15 to 19,99,6700,2376.240433,0,0,0,48288,17125.95493,281958
20201112,S92000003,Total,20 to 24,137,7800,2244.888561,0,1,0,76881,22126.83045,347456
20201112,S92000003,Total,25 to 44,385,23481,1649.32653,0,21,1,297525,20898.42323,1423672
20201112,S92000003,Total,45 to 64,294,23871,1591.013914,2,277,18,238087,15868.61588,1500364
20201112,S92000003,Total,65 to 74,77,5235,905.2394951,7,552,95,69674,12048.07193,578300
20201112,S92000003,Total,75 to 84,54,4905,1447.936285,9,1157,341,57332,16924.17596,338758
20201112,S92000003,Total,85plus,48,4196,3301.67523,13,1317,1036,35396,27851.78657,127087
20201112,S92000003,Total,Total,1196,80207,1468.105358,31,3325,60,967572,17710.39482,5463300
20201113,S92000003,Female,15 to 19,32,3764,2731.772459,0,0,0,26453,19198.61234,137786
20201113,S92000003,Female,20 to 24,52,4208,2455.219091,0,0,0,44337,25869.07054,171390
20201113,S92000003,Female,25 to 44,188,13484,1871.535286,0,8,1,172181,23898.16205,720478
20201113,S92000003,Female,45 to 64,173,13535,1748.741901,0,102,13,141126,18233.6867,773985
20201113,S92000003,Female,65 to 74,38,2499,828.8529723,4,205,67,35637,11819.86129,301501
20201113,S92000003,Female,75 to 84,23,2624,1373.649384,1,483,252,31197,16331.45573,191024
20201113,S92000003,Female,85plus,19,2838,3452.806774,9,772,939,23298,28345.13468,82194
20201113,S92000003,Female,Total,591,45044,1608.543665,14,1570,56,541760,19346.51932,2800297
20201113,S92000003,Male,15 to 19,35,3000,2080.847876,0,0,0,22146,15360.81902,144172
20201113,S92000003,Male,20 to 24,40,3677,2088.421387,0,1,0,32894,18682.76669,176066
20201113,S92000003,Male,25 to 44,148,10272,1460.763317,0,13,1,126440,17980.81326,703194
20201113,S92000003,Male,45 to 64,138,10585,1457.228251,4,179,24,97682,13447.80067,726379
20201113,S92000003,Male,65 to 74,29,2798,1010.841802,4,355,128,34399,12427.42929,276799
20201113,S92000003,Male,75 to 84,25,2328,1575.805163,11,686,464,26395,17866.571,147734
20201113,S92000003,Male,85plus,10,1387,3089.56853,2,556,1238,12199,27173.50144,44893
20201113,S92000003,Male,Total,471,36082,1354.936513,21,1790,67,429838,16141.10085,2663003
20201113,S92000003,Total,15 to 19,67,6767,2400.002837,0,0,0,48634,17248.66824,281958
20201113,S92000003,Total,20 to 24,92,7892,2271.366734,0,1,0,77362,22265.26524,347456
20201113,S92000003,Total,25 to 44,336,23817,1672.927472,0,21,1,299353,21026.82359,1423672
20201113,S92000003,Total,45 to 64,311,24182,1611.742217,4,281,18,239543,15965.659,1500364
20201113,S92000003,Total,65 to 74,67,5302,916.8251772,8,560,96,70084,12118.96939,578300
20201113,S92000003,Total,75 to 84,48,4953,1462.105692,12,1169,345,57619,17008.89721,338758
20201113,S92000003,Total,85plus,29,4225,3324.494244,11,1328,1044,35520,27949.35753,127087
20201113,S92000003,Total,Total,1062,81269,1487.544158,35,3360,61,973407,17817.1984,5463300
20201114,S92000003,Female,15 to 19,31,3795,2754.271116,0,0,0,26622,19321.26631,137786
20201114,S92000003,Female,20 to 24,55,4263,2487.309645,0,0,0,44518,25974.67764,171390
20201114,S92000003,Female,25 to 44,196,13680,1898.739448,0,8,1,173007,24012.80816,720478
20201114,S92000003,Female,45 to 64,136,13671,1766.313301,1,103,13,141854,18327.74537,773985
20201114,S92000003,Female,65 to 74,21,2520,835.8181233,3,208,68,35835,11885.53272,301501
20201114,S92000003,Female,75 to 84,26,2650,1387.26024,2,485,253,31299,16384.85217,191024
20201114,S92000003,Female,85plus,14,2852,3469.839648,12,784,953,23355,28414.48281,82194
20201114,S92000003,Female,Total,507,45551,1626.648888,18,1588,56,544371,19439.75943,2800297
20201114,S92000003,Male,15 to 19,25,3025,2098.188275,0,0,0,22276,15450.9891,144172
20201114,S92000003,Male,20 to 24,31,3708,2106.028421,0,1,0,33071,18783.29717,176066
20201114,S92000003,Male,25 to 44,146,10418,1481.525724,0,13,1,127096,18074.10188,703194
20201114,S92000003,Male,45 to 64,118,10703,1473.473214,2,181,24,98297,13532.46721,726379
20201114,S92000003,Male,65 to 74,25,2823,1019.873627,2,357,128,34543,12479.4526,276799
20201114,S92000003,Male,75 to 84,18,2346,1587.989224,13,699,473,26487,17928.84509,147734
20201114,S92000003,Male,85plus,11,1398,3114.071236,3,559,1245,12236,27255.91963,44893
20201114,S92000003,Male,Total,412,36494,1370.407769,20,1810,67,432078,16225.21642,2663003
20201114,S92000003,Total,15 to 19,56,6823,2419.863951,0,0,0,48933,17354.7124,281958
20201114,S92000003,Total,20 to 24,86,7978,2296.11807,0,1,0,77720,22368.29987,347456
20201114,S92000003,Total,25 to 44,342,24159,1696.949859,0,21,1,300835,21130.92061,1423672
20201114,S92000003,Total,45 to 64,254,24436,1628.671442,3,284,18,240886,16055.17061,1500364
20201114,S92000003,Total,65 to 74,46,5348,924.7795262,5,565,97,70426,12178.10825,578300
20201114,S92000003,Total,75 to 84,44,4997,1475.094315,15,1184,349,57813,17066.16523,338758
20201114,S92000003,Total,85plus,25,4250,3344.165808,15,1343,1056,35614,28023.32261,127087
20201114,S92000003,Total,Total,919,82188,1504.365493,38,3398,62,978258,17905.99088,5463300
20201115,S92000003,Female,15 to 19,20,3815,2768.786379,0,0,0,26756,19418.51857,137786
20201115,S92000003,Female,20 to 24,32,4295,2505.980512,0,0,0,44685,26072.11623,171390
20201115,S92000003,Female,25 to 44,171,13851,1922.473691,1,9,1,173727,24112.74182,720478
20201115,S92000003,Female,45 to 64,150,13821,1785.693521,0,103,13,142419,18400.7442,773985
20201115,S92000003,Female,65 to 74,13,2533,840.1298835,5,213,70,35990,11936.94217,301501
20201115,S92000003,Female,75 to 84,13,2663,1394.065667,2,487,254,31406,16440.86607,191024
20201115,S92000003,Female,85plus,17,2869,3490.522423,7,791,962,23437,28514.24678,82194
20201115,S92000003,Female,Total,446,45997,1642.57577,15,1603,57,546629,19520.39373,2800297
20201115,S92000003,Male,15 to 19,25,3050,2115.528674,0,0,0,22386,15527.28685,144172
20201115,S92000003,Male,20 to 24,32,3740,2124.203424,0,1,0,33217,18866.22062,176066
20201115,S92000003,Male,25 to 44,107,10525,1496.742009,1,14,1,127647,18152.45864,703194
20201115,S92000003,Male,45 to 64,120,10823,1489.993516,3,184,25,98760,13596.20804,726379
20201115,S92000003,Male,65 to 74,23,2846,1028.182905,1,358,129,34668,12524.61172,276799
20201115,S92000003,Male,75 to 84,18,2364,1600.173284,6,705,477,26581,17992.47296,147734
20201115,S92000003,Male,85plus,13,1411,3143.02898,7,566,1260,12279,27351.70294,44893
20201115,S92000003,Male,Total,366,36860,1384.151651,18,1828,68,433988,16296.93996,2663003
20201115,S92000003,Total,15 to 19,45,6868,2435.823775,0,0,0,49177,17441.25012,281958
20201115,S92000003,Total,20 to 24,64,8042,2314.537668,0,1,0,78033,22458.38322,347456
20201115,S92000003,Total,25 to 44,278,24437,1716.476829,2,23,1,302107,21220.26703,1423672
20201115,S92000003,Total,45 to 64,270,24706,1646.667075,3,287,19,241914,16123.68732,1500364
20201115,S92000003,Total,65 to 74,36,5384,931.0046689,6,571,98,70706,12226.52602,578300
20201115,S92000003,Total,75 to 84,31,5028,1484.245391,8,1192,351,58014,17125.49962,338758
20201115,S92000003,Total,85plus,30,4280,3367.771684,14,1357,1067,35739,28121.68042,127087
20201115,S92000003,Total,Total,812,83000,1519.228305,33,3431,62,982427,17982.30008,5463300
20201116,S92000003,Female,15 to 19,37,3852,2795.639615,0,0,0,27017,19607.94275,137786
20201116,S92000003,Female,20 to 24,47,4342,2533.403349,0,0,0,44987,26248.32254,171390
20201116,S92000003,Female,25 to 44,209,14060,1951.48221,0,9,1,174979,24286.51534,720478
20201116,S92000003,Female,45 to 64,212,14033,1813.084233,1,104,13,143427,18530.97928,773985
20201116,S92000003,Female,65 to 74,41,2574,853.7285117,2,215,71,36254,12024.50406,301501
20201116,S92000003,Female,75 to 84,45,2708,1417.622916,1,488,255,31573,16528.28964,191024
20201116,S92000003,Female,85plus,40,2909,3539.187775,12,803,976,23525,28621.31056,82194
20201116,S92000003,Female,Total,695,46692,1667.394566,16,1619,57,550658,19664.27133,2800297
20201116,S92000003,Male,15 to 19,50,3100,2150.209472,0,0,0,22557,15645.89518,144172
20201116,S92000003,Male,20 to 24,44,3784,2149.194052,0,1,0,33438,18991.74173,176066
20201116,S92000003,Male,25 to 44,171,10696,1521.059622,0,14,1,128640,18293.67145,703194
20201116,S92000003,Male,45 to 64,168,10991,1513.121938,2,186,25,99572,13707.99541,726379
20201116,S92000003,Male,65 to 74,36,2882,1041.188733,3,361,130,34927,12618.18142,276799
20201116,S92000003,Male,75 to 84,38,2402,1625.89519,7,712,481,26758,18112.28289,147734
20201116,S92000003,Male,85plus,19,1430,3185.351837,5,571,1271,12333,27471.98895,44893
20201116,S92000003,Male,Total,580,37440,1405.931574,17,1845,69,437403,16425.17864,2663003
20201116,S92000003,Total,15 to 19,87,6955,2466.679435,0,0,0,49609,17594.46442,281958
20201116,S92000003,Total,20 to 24,91,8133,2340.728035,0,1,0,78556,22608.90588,347456
20201116,S92000003,Total,25 to 44,380,24817,1743.16837,0,23,1,304355,21378.16857,1423672
20201116,S92000003,Total,45 to 64,380,25086,1671.994263,3,290,19,243734,16244.99122,1500364
20201116,S92000003,Total,65 to 74,77,5461,944.3195573,5,576,99,71229,12316.96351,578300
20201116,S92000003,Total,75 to 84,83,5111,1508.746657,8,1200,354,58358,17227.04704,338758
20201116,S92000003,Total,85plus,59,4339,3414.196574,17,1374,1081,35881,28233.4149,127087
20201116,S92000003,Total,Total,1275,84275,1542.565848,33,3464,63,989877,18118.66454,5463300
20201117,S92000003,Female,15 to 19,40,3892,2824.670141,0,0,0,27272,19793.01235,137786
20201117,S92000003,Female,20 to 24,56,4398,2566.077367,0,0,0,45304,26433.28082,171390
20201117,S92000003,Female,25 to 44,235,14295,1984.099445,0,9,1,176259,24464.17517,720478
20201117,S92000003,Female,45 to 64,196,14229,1838.407721,0,104,13,144425,18659.92235,773985
20201117,S92000003,Female,65 to 74,37,2611,866.0004444,0,215,71,36491,12103.11077,301501
20201117,S92000003,Female,75 to 84,35,2743,1435.945222,4,492,257,31755,16623.56563,191024
20201117,S92000003,Female,85plus,50,2959,3600.019466,15,818,995,23629,28747.84047,82194
20201117,S92000003,Female,Total,690,47382,1692.034809,19,1638,58,554654,19806.97047,2800297
20201117,S92000003,Male,15 to 19,31,3131,2171.711567,0,0,0,22786,15804.73324,144172
20201117,S92000003,Male,20 to 24,42,3826,2173.048743,0,1,0,33675,19126.35035,176066
20201117,S92000003,Male,25 to 44,173,10869,1545.661652,0,14,1,129609,18431.47126,703194
20201117,S92000003,Male,45 to 64,135,11126,1531.707277,3,189,26,100329,13812.21098,726379
20201117,S92000003,Male,65 to 74,50,2932,1059.252382,4,365,131,35152,12699.46784,276799
20201117,S92000003,Male,75 to 84,30,2432,1646.201958,4,716,484,26906,18212.46294,147734
20201117,S92000003,Male,85plus,20,1450,3229.902212,6,577,1285,12390,27598.95752,44893
20201117,S92000003,Male,Total,534,37974,1425.984124,17,1862,69,440765,16551.42709,2663003
20201117,S92000003,Total,15 to 19,71,7026,2491.86049,0,0,0,50093,17766.1212,281958
20201117,S92000003,Total,20 to 24,98,8231,2368.933045,0,1,0,79112,22768.92614,347456
20201117,S92000003,Total,25 to 44,409,25226,1771.896898,0,23,1,306607,21536.35107,1423672
20201117,S92000003,Total,45 to 64,331,25417,1694.055576,3,293,19,245490,16362.02948,1500364
20201117,S92000003,Total,65 to 74,87,5548,959.3636521,4,580,100,71691,12396.85284,578300
20201117,S92000003,Total,75 to 84,65,5176,1527.934396,8,1208,356,58688,17324.46171,338758
20201117,S92000003,Total,85plus,70,4409,3469.276952,21,1395,1097,36042,28360.09977,127087
20201117,S92000003,Total,Total,1225,85500,1564.988194,36,3500,64,997243,18253.49148,5463300
20201118,S92000003,Female,15 to 19,46,3938,2858.055245,0,0,0,27502,19959.93787,137786
20201118,S92000003,Female,20 to 24,65,4463,2604.002567,0,0,0,45629,26622.90682,171390
20201118,S92000003,Female,25 to 44,221,14516,2014.773525,0,9,1,177426,24626.15097,720478
20201118,S92000003,Female,45 to 64,190,14419,1862.956,1,105,13,145340,18778.1417,773985
20201118,S92000003,Female,65 to 74,30,2641,875.9506602,0,215,71,36714,12177.07404,301501
20201118,S92000003,Female,75 to 84,18,2761,1445.368121,2,494,258,31888,16693.19038,191024
20201118,S92000003,Female,85plus,23,2982,3628.002044,7,825,1003,23718,28856.12088,82194
20201118,S92000003,Female,Total,645,48027,1715.06808,10,1648,58,558304,19937.31379,2800297
20201118,S92000003,Male,15 to 19,43,3174,2201.537053,0,0,0,23013,15962.18406,144172
20201118,S92000003,Male,20 to 24,45,3871,2198.60734,0,1,0,33904,19256.41521,176066
20201118,S92000003,Male,25 to 44,155,11024,1567.703934,0,14,1,130518,18560.73857,703194
20201118,S92000003,Male,45 to 64,117,11243,1547.814571,2,191,26,100977,13901.42061,726379
20201118,S92000003,Male,65 to 74,34,2966,1071.535663,1,366,132,35339,12767.02589,276799
20201118,S92000003,Male,75 to 84,18,2450,1658.386018,4,720,487,27026,18293.69001,147734
20201118,S92000003,Male,85plus,14,1464,3261.087475,5,582,1296,12432,27692.51331,44893
20201118,S92000003,Male,Total,470,38444,1443.633372,12,1874,70,443785,16664.8329,2663003
20201118,S92000003,Total,15 to 19,89,7115,2523.425475,0,0,0,50551,17928.55674,281958
20201118,S92000003,Total,20 to 24,110,8341,2400.59173,0,1,0,79666,22928.37079,347456
20201118,S92000003,Total,25 to 44,376,25602,1798.307475,0,23,1,308683,21682.17117,1423672
20201118,S92000003,Total,45 to 64,307,25724,1714.517277,3,296,19,247054,16466.27085,1500364
20201118,S92000003,Total,65 to 74,64,5612,970.4305724,1,581,100,72101,12467.7503,578300
20201118,S92000003,Total,75 to 84,36,5212,1538.561451,6,1214,358,58942,17399.44149,338758
20201118,S92000003,Total,85plus,37,4446,3498.390866,12,1407,1107,36173,28463.17877,127087
20201118,S92000003,Total,Total,1115,86615,1585.397104,22,3522,64,1003916,18375.63377,5463300
20201119,S92000003,Female,15 to 19,33,3971,2882.005429,0,0,0,27701,20104.36474,137786
20201119,S92000003,Female,20 to 24,37,4500,2625.590758,0,0,0,45873,26765.27219,171390
20201119,S92000003,Female,25 to 44,181,14697,2039.895736,0,9,1,178442,24767.16846,720478
20201119,S92000003,Female,45 to 64,146,14565,1881.819415,2,107,13,146100,18876.33481,773985
20201119,S92000003,Female,65 to 74,23,2664,883.5791589,3,218,72,36909,12241.75044,301501
20201119,S92000003,Female,75 to 84,37,2798,1464.737415,2,496,259,32020,16762.29165,191024
20201119,S92000003,Female,85plus,29,3011,3663.284425,5,830,1009,23814,28972.91773,82194
20201119,S92000003,Female,Total,528,48555,1733.923223,12,1660,59,561417,20048.48057,2800297
20201119,S92000003,Male,15 to 19,31,3205,2223.039148,0,0,0,23167,16069.00092,144172
20201119,S92000003,Male,20 to 24,38,3909,2220.190156,0,1,0,34137,19388.75195,176066
20201119,S92000003,Male,25 to 44,148,11172,1588.750757,0,14,1,131283,18669.5279,703194
20201119,S92000003,Male,45 to 64,127,11370,1565.298556,0,191,26,101554,13980.85572,726379
20201119,S92000003,Male,65 to 74,28,2994,1081.651307,3,369,133,35502,12825.91339,276799
20201119,S92000003,Male,75 to 84,20,2470,1671.923863,6,726,491,27132,18365.44059,147734
20201119,S92000003,Male,85plus,7,1471,3276.680106,5,587,1307,12479,27797.20669,44893
20201119,S92000003,Male,Total,453,38897,1460.644243,14,1888,70,446394,16762.805,2663003
20201119,S92000003,Total,15 to 19,64,7179,2546.123891,0,0,0,50904,18053.75269,281958
20201119,S92000003,Total,20 to 24,75,8416,2422.177197,0,1,0,80143,23065.65436,347456
20201119,S92000003,Total,25 to 44,329,25931,1821.416731,0,23,1,310465,21807.34045,1423672
20201119,S92000003,Total,45 to 64,273,25997,1732.712862,2,298,19,248393,16555.51586,1500364
20201119,S92000003,Total,65 to 74,51,5663,979.2495245,6,587,101,72459,12529.65589,578300
20201119,S92000003,Total,75 to 84,57,5269,1555.387622,8,1222,360,59180,17469.69813,338758
20201119,S92000003,Total,85plus,36,4482,3526.717918,10,1417,1114,36316,28575.70011,127087
20201119,S92000003,Total,Total,981,87596,1603.353285,26,3548,64,1009641,18480.42392,5463300
20201120,S92000003,Female,15 to 19,28,3999,2902.326797,0,0,0,27873,20229.196,137786
20201120,S92000003,Female,20 to 24,33,4533,2644.84509,0,0,0,46129,26914.63913,171390
20201120,S92000003,Female,25 to 44,177,14874,2064.462759,0,9,1,179327,24890.00358,720478
20201120,S92000003,Female,45 to 64,147,14712,1900.812031,0,107,13,146818,18969.10147,773985
20201120,S92000003,Female,65 to 74,24,2688,891.5393315,6,224,74,37110,12308.41689,301501
20201120,S92000003,Female,75 to 84,21,2819,1475.730798,6,502,262,32161,16836.10436,191024
20201120,S92000003,Female,85plus,13,3024,3679.100664,6,836,1017,23896,29072.6817,82194
20201120,S92000003,Female,Total,479,49034,1751.028552,18,1678,59,564318,20152.07673,2800297
20201120,S92000003,Male,15 to 19,27,3232,2241.766779,0,0,0,23313,16170.26885,144172
20201120,S92000003,Male,20 to 24,30,3939,2237.229221,0,1,0,34333,19500.07384,176066
20201120,S92000003,Male,25 to 44,135,11307,1607.948873,0,14,1,131954,18764.94964,703194
20201120,S92000003,Male,45 to 64,107,11477,1580.029158,4,195,26,102093,14055.05941,726379
20201120,S92000003,Male,65 to 74,23,3017,1089.960585,3,372,134,35701,12897.80671,276799
20201120,S92000003,Male,75 to 84,19,2489,1684.784816,3,729,493,27256,18449.37523,147734
20201120,S92000003,Male,85plus,8,1479,3294.500256,1,588,1309,12517,27881.8524,44893
20201120,S92000003,Male,Total,385,39282,1475.101605,11,1899,71,448753,16851.3892,2663003
20201120,S92000003,Total,15 to 19,55,7234,2565.630342,0,0,0,51222,18166.53544,281958
20201120,S92000003,Total,20 to 24,63,8479,2440.308989,0,1,0,80595,23195.74277,347456
20201120,S92000003,Total,25 to 44,312,26243,1843.331891,0,23,1,312022,21916.70553,1423672
20201120,S92000003,Total,45 to 64,254,26251,1749.642087,4,302,20,249650,16639.29553,1500364
20201120,S92000003,Total,65 to 74,47,5710,987.3767941,9,596,103,72859,12598.82414,578300
20201120,S92000003,Total,75 to 84,40,5309,1567.195461,9,1231,363,59445,17547.92507,338758
20201120,S92000003,Total,85plus,21,4503,3543.242031,7,1424,1120,36436,28670.12362,127087
20201120,S92000003,Total,Total,864,88460,1619.167902,29,3577,65,1014903,18576.73933,5463300
20201121,S92000003,Female,15 to 19,30,4029,2924.099691,0,0,0,27985,20310.48147,137786
20201121,S92000003,Female,20 to 24,25,4558,2659.431705,0,0,0,46312,27021.41315,171390
20201121,S92000003,Female,25 to 44,145,15019,2084.588287,0,9,1,179975,24979.94387,720478
20201121,S92000003,Female,45 to 64,125,14837,1916.962215,3,110,14,147285,19029.43856,773985
20201121,S92000003,Female,65 to 74,20,2708,898.1728087,1,225,74,37250,12354.85123,301501
20201121,S92000003,Female,75 to 84,23,2842,1487.77117,5,507,265,32272,16894.21225,191024
20201121,S92000003,Female,85plus,24,3048,3708.299876,6,842,1024,23957,29146.89637,82194
20201121,S92000003,Female,Total,424,49458,1766.169803,15,1693,60,566337,20224.17622,2800297
20201121,S92000003,Male,15 to 19,16,3248,2252.864634,0,0,0,23407,16235.46875,144172
20201121,S92000003,Male,20 to 24,29,3968,2253.700317,0,1,0,34449,19565.95822,176066
20201121,S92000003,Male,25 to 44,108,11415,1623.307366,0,14,1,132450,18835.48494,703194
20201121,S92000003,Male,45 to 64,103,11580,1594.209084,2,197,27,102467,14106.54768,726379
20201121,S92000003,Male,65 to 74,24,3041,1098.631137,2,374,135,35821,12941.15947,276799
20201121,S92000003,Male,75 to 84,15,2504,1694.9382,8,737,498,27336,18503.52661,147734
20201121,S92000003,Male,85plus,12,1491,3321.230481,6,594,1323,12549,27953.13301,44893
20201121,S92000003,Male,Total,337,39619,1487.756491,18,1917,71,450355,16911.54685,2663003
20201121,S92000003,Total,15 to 19,46,7280,2581.944829,0,0,0,51428,18239.59597,281958
20201121,S92000003,Total,20 to 24,54,8533,2455.850525,0,1,0,80894,23281.79683,347456
20201121,S92000003,Total,25 to 44,253,26496,1861.102838,0,23,1,313166,21997.06112,1423672
20201121,S92000003,Total,45 to 64,228,26479,1764.838399,5,307,20,250491,16695.3486,1500364
20201121,S92000003,Total,65 to 74,44,5754,994.9853017,3,599,103,73119,12643.7835,578300
20201121,S92000003,Total,75 to 84,38,5347,1578.412908,13,1244,367,59636,17604.3075,338758
20201121,S92000003,Total,85plus,36,4539,3571.569083,12,1436,1129,36529,28743.30183,127087
20201121,S92000003,Total,Total,763,89223,1633.13382,33,3610,66,1018524,18643.01796,5463300
20201122,S92000003,Female,15 to 19,41,4070,2953.85598,0,0,0,28118,20407.00797,137786
20201122,S92000003,Female,20 to 24,28,4586,2675.768715,0,0,0,46460,27107.76591,171390
20201122,S92000003,Female,25 to 44,149,15168,2105.269002,1,10,1,180606,25067.52462,720478
20201122,S92000003,Female,45 to 64,99,14936,1929.753161,3,113,14,147685,19081.11914,773985
20201122,S92000003,Female,65 to 74,21,2729,905.1379597,0,225,74,37388,12400.62222,301501
20201122,S92000003,Female,75 to 84,10,2852,1493.006114,10,517,270,32373,16947.08518,191024
20201122,S92000003,Female,85plus,7,3055,3716.816313,5,847,1030,24001,29200.42826,82194
20201122,S92000003,Female,Total,384,49842,1779.882634,19,1712,61,568237,20292.02617,2800297
20201122,S92000003,Male,15 to 19,32,3280,2275.060345,0,0,0,23526,16318.00904,144172
20201122,S92000003,Male,20 to 24,27,3995,2269.035475,0,1,0,34588,19644.90589,176066
20201122,S92000003,Male,25 to 44,113,11528,1639.3769,0,14,1,132951,18906.73129,703194
20201122,S92000003,Male,45 to 64,79,11659,1605.084949,0,197,27,102808,14153.49287,726379
20201122,S92000003,Male,65 to 74,22,3063,1106.579142,3,377,136,35961,12991.73769,276799
20201122,S92000003,Male,75 to 84,9,2513,1701.03023,8,745,504,27407,18551.58596,147734
20201122,S92000003,Male,85plus,10,1501,3343.505669,6,600,1336,12571,28002.13842,44893
20201122,S92000003,Male,Total,322,39941,1499.848104,17,1934,72,452024,16974.22046,2663003
20201122,S92000003,Total,15 to 19,73,7353,2607.835209,0,0,0,51680,18328.97098,281958
20201122,S92000003,Total,20 to 24,55,8588,2471.679867,0,1,0,81181,23364.39722,347456
20201122,S92000003,Total,25 to 44,262,26758,1879.505954,1,24,1,314299,22076.64406,1423672
20201122,S92000003,Total,45 to 64,178,26657,1776.702187,3,310,20,251232,16744.73661,1500364
20201122,S92000003,Total,65 to 74,43,5797,1002.420889,3,602,104,73397,12691.85544,578300
20201122,S92000003,Total,75 to 84,19,5366,1584.021632,18,1262,372,59808,17655.08121,338758
20201122,S92000003,Total,85plus,17,4556,3584.945746,11,1447,1138,36595,28795.23476,127087
20201122,S92000003,Total,Total,706,89929,1646.056413,36,3646,66,1022094,18708.36308,5463300
20201123,S92000003,Female,15 to 19,47,4117,2987.966847,0,0,0,28336,20565.22433,137786
20201123,S92000003,Female,20 to 24,55,4641,2707.859268,0,0,0,46713,27255.38246,171390
20201123,S92000003,Female,25 to 44,221,15389,2135.943082,1,11,1,181644,25211.59564,720478
20201123,S92000003,Female,45 to 64,175,15111,1952.363418,0,113,14,148532,19190.55279,773985
20201123,S92000003,Female,65 to 74,30,2759,915.0881755,3,228,75,37621,12477.90223,301501
20201123,S92000003,Female,75 to 84,45,2897,1516.563364,3,520,272,32536,17032.41478,191024
20201123,S92000003,Female,85plus,31,3086,3754.531961,9,856,1041,24083,29300.19223,82194
20201123,S92000003,Female,Total,654,50496,1803.237299,16,1728,61,571704,20415.83446,2800297
20201123,S92000003,Male,15 to 19,56,3336,2313.902838,0,0,0,23765,16483.78326,144172
20201123,S92000003,Male,20 to 24,35,4030,2288.914384,0,1,0,34811,19771.56294,176066
20201123,S92000003,Male,25 to 44,161,11689,1662.272431,0,14,1,133894,19040.83368,703194
20201123,S92000003,Male,45 to 64,132,11791,1623.25728,0,197,27,103526,14252.33934,726379
